0.000000000000000000e+00,1.909392677269786398e-01,4.876061669382903974e-01,9.485446115829019309e-01,1.664715678581710545e+00,2.777447764970524258e+00,4.506326175638375453e+00,7.190511551584813255e+00,1.043519240264861025e+01,1.367987325371239393e+01,1.692455410477617761e+01,2.016923495583996129e+01,2.341391580690374496e+01,2.665859665796752864e+01,2.990327750903131232e+01,3.314795836009509600e+01,3.639263921115887968e+01,3.963732006222266335e+01,4.288200091328644703e+01,4.612668176435023071e+01,4.937136261541401439e+01,5.261604346647779806e+01,5.586072431754158174e+01,5.910540516860536542e+01,6.235008601966914910e+01,6.556990875891079895e+01,6.857703027108735228e+01,7.133530650040449927e+01,7.387255351975446160e+01,7.619813104425954009e+01,7.832599886045223059e+01,8.028208830316121691e+01,8.206116025362086930e+01,8.367690034503644370e+01,8.514891405406795855e+01,8.648812978707168497e+01,8.769924573778618537e+01,8.879103626107809077e+01,8.977940226754769526e+01,9.067935864388118716e+01,9.150410309237787487e+01,9.225973725990760954e+01,9.294748281765654951e+01,9.356985453221628291e+01,9.412919128992366780e+01,9.461266344254771354e+01,9.502331794994140068e+01,9.539507184446253518e+01,9.575019508889269559e+01,9.608960342655484510e+01,9.641742774492526280e+01,9.673540193704297963e+01,9.704377927583765029e+01,9.734005841214779764e+01,9.762308331032396325e+01,9.789344690725224041e+01,9.815238197421268751e+01,9.840320257187823927e+01,9.864648677149367018e+01,9.888246101895725815e+01,9.911014870552730827e+01,9.932243620442847032e+01,9.951912913544448713e+01,9.970137307025896689e+01,9.987022942724695440e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,1.744663144135215394e+00,2.901664051059328120e+00,4.699323985173309737e+00,7.477791231531139893e+00,1.072247208259493156e+01,1.396715293365871524e+01,1.721183378472250070e+01,2.045651463578628437e+01,2.370119548685006805e+01,2.694587633791385173e+01,3.019055718897763541e+01,3.343523804004141908e+01,3.667991889110520276e+01,3.992459974216898644e+01,4.316928059323277012e+01,4.641396144429655379e+01,4.965864229536033747e+01,5.290332314642412115e+01,5.614800399748790483e+01,5.939268484855168850e+01,6.263736569961547218e+01,6.584631673198684609e+01,6.883102835511213868e+01,7.156831675941552362e+01,7.408713177780055048e+01,7.639406391880494596e+01,7.850592906093430656e+01,8.044666983756248158e+01,8.221075281961462622e+01,8.381273800927230866e+01,8.527278551250414296e+01,8.660043328414792541e+01,8.780049668067660207e+01,8.888248855926211434e+01,8.986240701152482302e+01,9.075530797434677766e+01,9.157372500961336925e+01,9.232333143453226398e+01,9.300524712896702795e+01,9.362186580155993454e+01,9.417525492003257170e+01,9.465178329475970997e+01,9.505692241433331446e+01,9.542717299147960830e+01,9.578086017040666889e+01,9.611903292627165740e+01,9.644597297745531250e+01,9.676308947193264487e+01,9.707056123242716694e+01,9.736564226064653838e+01,9.764752264886961086e+01,9.791679293623535330e+01,9.817489874814307882e+01,9.842504278506075366e+01,9.866767075252626285e+01,9.890300848562529268e+01,9.912960403409630317e+01,9.934046235113953571e+01,9.953583108751355724e+01,9.971684810257661979e+01,9.988456766892339544e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
2.000000000000000000e+00,3.298387020543452675e+00,5.315721935180373947e+00,8.326725546226130703e+00,1.157140639728991438e+01,1.481608724835369806e+01,1.806076809941748351e+01,2.130544895048126719e+01,2.455012980154505087e+01,2.779481065260883454e+01,3.103949150367261822e+01,3.428417235473640545e+01,3.752885320580018913e+01,4.077353405686397281e+01,4.401821490792775649e+01,4.726289575899154016e+01,5.050757661005532384e+01,5.375225746111910752e+01,5.699693831218289120e+01,6.024161916324667487e+01,6.348630001431045855e+01,6.665180738102684188e+01,6.957029512515630643e+01,7.224708652147542409e+01,7.471122542884957340e+01,7.696433052889301507e+01,7.903045921843224164e+01,8.092453861962295036e+01,8.264509998465399576e+01,8.420777888712787274e+01,8.563273806814143541e+01,8.692651040498245152e+01,8.809426252052041661e+01,8.914806799081343058e+01,9.010365380000260416e+01,9.097636078383007430e+01,9.177636169267771038e+01,9.250812759949957353e+01,9.317290243293412288e+01,9.377276231320178113e+01,9.430754844339452347e+01,9.476413447225672826e+01,9.515543687079973267e+01,9.552128034023705538e+01,9.587075756625921485e+01,9.620553876491462120e+01,9.652987957807818020e+01,9.684447493375270710e+01,9.714907497228796274e+01,9.744064363774747051e+01,9.771916879102265341e+01,9.798523394203857606e+01,9.824108496449829886e+01,9.848924030640239380e+01,9.872993933310645787e+01,9.896340608426201868e+01,9.918633596150834819e+01,9.939302677034754652e+01,9.958453414226104883e+01,9.976197344739112793e+01,9.992637812116674922e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
3.000000000000000000e+00,4.852110896951692176e+00,7.697499355921276987e+00,1.094218020698506599e+01,1.418686105804884967e+01,1.743154190911263512e+01,2.067622276017641880e+01,2.392090361124020248e+01,2.716558446230398616e+01,3.041026531336776983e+01,3.365494616443155707e+01,3.689962701549534074e+01,4.014430786655912442e+01,4.338898871762290810e+01,4.663366956868669178e+01,4.987835041975047545e+01,5.312303127081425913e+01,5.636771212187804281e+01,5.961239297294182649e+01,6.285707382400561016e+01,6.605643306260549252e+01,6.902397071242306481e+01,7.174537998040430864e+01,7.425008684355985622e+01,7.654289842575519742e+01,7.864270598724586137e+01,8.057155490097620998e+01,8.232426411581221259e+01,8.391588574987397919e+01,8.536681310908518583e+01,8.668564949187920377e+01,8.787729877645193710e+01,8.895188294972622600e+01,8.992541407773531148e+01,9.081300091011300424e+01,9.162661149030196839e+01,9.237160426586765993e+01,9.304908112279015597e+01,9.366131815769021784e+01,9.421003702080969333e+01,9.468132223120059621e+01,9.508253190984356706e+01,9.545163682970121499e+01,9.580422960305693891e+01,9.614148746200456230e+01,9.646775282250936812e+01,9.678421489871595895e+01,9.709097130758019034e+01,9.738513927793195535e+01,9.766614745451971658e+01,9.793458454919982614e+01,9.819207881196376775e+01,9.844170664008248650e+01,9.868383390925743015e+01,9.891868598853058359e+01,9.914439531757979296e+01,9.935416707193989794e+01,9.954852906415811731e+01,9.972861329015070453e+01,9.989546858979667832e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
4.000000000000000000e+00,6.405834773359927681e+00,9.623519565640515694e+00,1.286820041670429937e+01,1.611288126776808483e+01,1.935756211883186850e+01,2.260224296989565218e+01,2.584692382095943586e+01,2.909160467202321954e+01,3.233628552308700677e+01,3.558096637415079044e+01,3.882564722521457412e+01,4.207032807627835780e+01,4.531500892734214148e+01,4.855968977840592515e+01,5.180437062946970883e+01,5.504905148053349251e+01,5.829373233159727619e+01,6.153841318266105986e+01,6.477851836453349677e+01,6.784871306748031827e+01,7.066758155462486002e+01,7.325725790268882065e+01,7.563616205252171198e+01,7.781077152905666594e+01,7.980916561793209496e+01,8.163160681236962546e+01,8.328709582856238569e+01,8.479324850648507095e+01,8.616535774706457573e+01,8.740801276554343247e+01,8.852819231307522330e+01,8.954102267112439506e+01,9.046157975897733650e+01,9.130446758002436525e+01,9.207710254959708607e+01,9.278159076347489531e+01,9.342025148103857646e+01,9.399538639746103286e+01,9.449902499231777142e+01,9.492674723808151782e+01,9.530366519147170834e+01,9.566287757144095849e+01,9.600602048424271118e+01,9.633635621646564573e+01,9.665676636206846695e+01,9.696754915481810144e+01,9.726720932002480424e+01,9.755349316929296322e+01,9.782696992603568731e+01,9.808843202774966130e+01,9.834117412730273600e+01,9.858632209350319897e+01,9.882410410701996284e+01,9.905446212648702442e+01,9.927084034265426737e+01,9.947132348822930226e+01,9.965707920972288036e+01,9.982918937872805998e+01,9.998865639291638274e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,7.904124106003585837e+00,1.114880495706737129e+01,1.439348580813115497e+01,1.763816665919494042e+01,2.088284751025872410e+01,2.412752836132250778e+01,2.737220921238629145e+01,3.061689006345007513e+01,3.386157091451386236e+01,3.710625176557764604e+01,4.035093261664142972e+01,4.359561346770521340e+01,4.684029431876899707e+01,5.008497516983278075e+01,5.332965602089656443e+01,5.657433687196034811e+01,5.981901772302413178e+01,6.306369857408791546e+01,6.625299154572560667e+01,6.920438943558274048e+01,7.191099985562878771e+01,7.440241911564791621e+01,7.668207277458596138e+01,7.877068197292931018e+01,8.068822886168460684e+01,8.243031201467735514e+01,8.401230976135066442e+01,8.545468485670200209e+01,8.676526278320001495e+01,8.794902959338732273e+01,8.901671465157006935e+01,8.998429603518499675e+01,9.086694907724410086e+01,9.167606518270432048e+01,9.241671677703831733e+01,9.309002071484881924e+01,9.369816543590640379e+01,9.424239924325129891e+01,9.470880606945156899e+01,9.510654370941423963e+01,9.547457444594088827e+01,9.582614109024929405e+01,9.616256235214927983e+01,9.648819447613959710e+01,9.680404234266808317e+01,9.711010823045280915e+01,9.740342009822495584e+01,9.768361047053372204e+01,9.795126634593636084e+01,9.820820339921061759e+01,9.845734673239948620e+01,9.869900406424733319e+01,9.893340032638435844e+01,9.915823625909681027e+01,9.936699126257343551e+01,9.956041119408419604e+01,9.973962256283031991e+01,9.990566912502788455e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
6.000000000000000000e+00,9.167017899767548883e+00,1.241169875083133256e+01,1.565637960189511624e+01,1.890106045295890169e+01,2.214574130402268537e+01,2.539042215508646905e+01,2.863510300615025272e+01,3.187978385721403640e+01,3.512446470827782008e+01,3.836914555934160376e+01,4.161382641040538743e+01,4.485850726146917111e+01,4.810318811253295479e+01,5.134786896359673847e+01,5.459254981466052215e+01,5.783723066572430582e+01,6.108191151678808950e+01,6.432632621735368161e+01,6.743207543518177260e+01,7.028565441220970911e+01,7.290529879444959249e+01,7.531441645304532528e+01,7.751615515876461870e+01,7.953828708832092786e+01,8.138565522200046587e+01,8.306390671145408078e+01,8.458958874264970973e+01,8.598022004472073831e+01,8.724081484947983256e+01,8.837742729100071415e+01,8.940441234930744940e+01,9.033699823303035714e+01,9.119026506322298076e+01,9.197244539670654717e+01,9.268652157005239189e+01,9.333436374218707954e+01,9.391808398066405061e+01,9.443304254864487746e+01,9.487071119752272352e+01,9.525179404850392473e+01,9.561332691748815193e+01,9.595868638054697897e+01,9.629048707418102993e+01,9.661227544835716685e+01,9.692439505809250022e+01,9.722586945035767769e+01,9.751400266534174932e+01,9.778924605523292257e+01,9.805225025526719662e+01,9.830607950731945266e+01,9.855228196038450506e+01,9.879108677663461435e+01,9.902267304543535431e+01,9.924138647674737967e+01,9.944403329335223418e+01,9.963179374333338956e+01,9.980576137414936966e+01,9.996694940163195042e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
7.000000000000000000e+00,1.024468085106379966e+01,1.348936170212758334e+01,1.673404255319136880e+01,1.997872340425515247e+01,2.322340425531893615e+01,2.646808510638271983e+01,2.971276595744650351e+01,3.295744680851029074e+01,3.620212765957407441e+01,3.944680851063785809e+01,4.269148936170164177e+01,4.593617021276542545e+01,4.918085106382920912e+01,5.242553191489299280e+01,5.567021276595677648e+01,5.891489361702056016e+01,6.215957446808434383e+01,6.538554416385154866e+01,6.840750009006055166e+01,7.117983671116755318e+01,7.372933155200259137e+01,7.606735637517563475e+01,7.820598556294355319e+01,8.017212818427509546e+01,8.196122233758529774e+01,8.358620608852903899e+01,8.506618150300430159e+01,8.641309785792029174e+01,8.763157513328461334e+01,8.872993516209690767e+01,8.972396361938082521e+01,9.062866612204808803e+01,9.145763381426984040e+01,9.221726291890094274e+01,9.290890222326882508e+01,9.353509273622921683e+01,9.409827317824770887e+01,9.458640602521913365e+01,9.500095617656836566e+01,9.537371043943493021e+01,9.572978930008780196e+01,9.607004177390582811e+01,9.639845386059454313e+01,9.671699816037573783e+01,9.702595744073072126e+01,9.732303384832169968e+01,9.760682035133409329e+01,9.787791148221538151e+01,9.813741528009948922e+01,9.838868558151902732e+01,9.863240597265482279e+01,9.886880330540688533e+01,9.909717296637572304e+01,9.931041365868726700e+01,9.950798976184803735e+01,9.969105199128010497e+01,9.986066653123987180e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
8.000000000000000000e+00,1.124468085106378368e+01,1.448936170212756736e+01,1.773404255319135103e+01,2.097872340425513471e+01,2.422340425531891839e+01,2.746808510638270207e+01,3.071276595744648574e+01,3.395744680851026942e+01,3.720212765957405310e+01,4.044680851063783678e+01,4.369148936170162045e+01,4.693617021276540413e+01,5.018085106382918781e+01,5.342553191489297149e+01,5.667021276595675516e+01,5.991489361702053884e+01,6.315957446808432252e+01,6.634384793376969469e+01,6.928776741616009360e+01,7.198755511499172144e+01,7.447280216184087465e+01,7.674639019257746497e+01,7.882984956175160107e+01,8.074211294903433611e+01,8.247928855071933185e+01,8.405686071636777967e+01,8.549527567250555649e+01,8.680203095886585629e+01,8.798215034019322900e+01,8.904665939837121869e+01,9.001149565978181499e+01,9.089188042868157424e+01,9.169891947879494865e+01,9.243755578610658574e+01,9.310892406155393530e+01,9.371517920766696363e+01,9.425730192518076933e+01,9.472146227377730554e+01,9.511766157949443823e+01,9.548519495093692910e+01,9.583628648010882500e+01,9.617232735037964630e+01,9.649766606579707684e+01,9.681322933979006962e+01,9.711896905084246612e+01,9.741188452410308685e+01,9.769169623486438070e+01,9.795899038838787476e+01,9.821567474455308400e+01,9.846459358648000659e+01,9.870603317234737517e+01,9.894021823111009439e+01,9.916463592411272998e+01,9.937292081036119384e+01,9.956590515929653407e+01,9.974471294321584480e+01,9.991038556779156465e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
9.000000000000000000e+00,1.224468085106378368e+01,1.548936170212756736e+01,1.873404255319135103e+01,2.197872340425513471e+01,2.522340425531891839e+01,2.846808510638270207e+01,3.171276595744648574e+01,3.495744680851026942e+01,3.820212765957405310e+01,4.144680851063783678e+01,4.469148936170162045e+01,4.793617021276540413e+01,5.118085106382918781e+01,5.442553191489297149e+01,5.767021276595675516e+01,6.091489361702053884e+01,6.415957446808434383e+01,6.727836687536468219e+01,7.014475146330467226e+01,7.277552836570566797e+01,7.519566368684219526e+01,7.740746323968105003e+01,7.943830885261853325e+01,8.129487726131840475e+01,8.298152735207436592e+01,8.451442022222391870e+01,8.591184245327231395e+01,8.717902261568148958e+01,8.832173286778522936e+01,8.935396906235122572e+01,9.029103704165487443e+01,9.114813294379054298e+01,9.193382334547712276e+01,9.265141729816862437e+01,9.330262190287047019e+01,9.388951504957367433e+01,9.440852043362156110e+01,9.484988562399826151e+01,9.523273351266122688e+01,9.559511906700211625e+01,9.594129306998861750e+01,9.627365665906053493e+01,9.659595073615297167e+01,9.690856085396610808e+01,9.721067857804554535e+01,9.749949136649395598e+01,9.777538392869254835e+01,9.803897419835651306e+01,9.829320235564360075e+01,9.853979172805132691e+01,9.877897183789164615e+01,9.901095729709892623e+01,9.923053136332214308e+01,9.943397559288858645e+01,9.962247487814482838e+01,9.979712706964643587e+01,9.995894937021820681e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
