6.939819999999999709e+02,6.881920000000000073e+02,6.620679999999999836e+02,6.907740000000000009e+02,6.705910000000000082e+02
6.980069999999999482e+02,6.666000000000000227e+02,6.638569999999999709e+02,6.631720000000000255e+02,6.756760000000000446e+02
6.840729999999999791e+02,6.599310000000000400e+02,6.532509999999999764e+02,6.566730000000000018e+02,6.683269999999999982e+02
6.897889999999999873e+02,6.864519999999999982e+02,6.936309999999999718e+02,6.843559999999999945e+02,6.518940000000000055e+02
6.511939999999999600e+02,6.510869999999999891e+02,6.655000000000000000e+02,6.725019999999999527e+02,6.930040000000000191e+02
6.788930000000000291e+02,6.651029999999999518e+02,6.792100000000000364e+02,6.939560000000000173e+02,6.553750000000000000e+02
6.809729999999999563e+02,6.730829999999999700e+02,6.871269999999999527e+02,6.501009999999999991e+02,6.790520000000000209e+02
6.862509999999999764e+02,6.511140000000000327e+02,6.527949999999999591e+02,6.510410000000000537e+02,6.827019999999999982e+02
6.945069999999999482e+02,6.707259999999999991e+02,6.660099999999999909e+02,6.510929999999999609e+02,6.986150000000000091e+02
6.927400000000000091e+02,6.657329999999999472e+02,6.631230000000000473e+02,6.938350000000000364e+02,6.648869999999999436e+02
6.919510000000000218e+02,6.954610000000000127e+02,6.817100000000000364e+02,6.739479999999999791e+02,6.985359999999999445e+02
6.771789999999999736e+02,6.812000000000000455e+02,6.643279999999999745e+02,6.795950000000000273e+02,6.662459999999999809e+02
6.656570000000000391e+02,6.735660000000000309e+02,6.615349999999999682e+02,6.904969999999999573e+02,6.662390000000000327e+02
6.640650000000000546e+02,6.595149999999999864e+02,6.515760000000000218e+02,6.872190000000000509e+02,6.706749999999999545e+02
6.723550000000000182e+02,6.834900000000000091e+02,6.920460000000000491e+02,6.875320000000000391e+02,6.957210000000000036e+02
6.753809999999999718e+02,6.580069999999999482e+02,6.995399999999999636e+02,6.513479999999999563e+02,6.732740000000000009e+02
6.663970000000000482e+02,6.980069999999999482e+02,6.747050000000000409e+02,6.920370000000000346e+02,6.696929999999999836e+02
6.830579999999999927e+02,6.519450000000000500e+02,6.894199999999999591e+02,6.702949999999999591e+02,6.641910000000000309e+02
6.577630000000000337e+02,6.556269999999999527e+02,6.982010000000000218e+02,6.673559999999999945e+02,6.670850000000000364e+02
6.588269999999999982e+02,6.570049999999999955e+02,6.997309999999999945e+02,6.957830000000000155e+02,6.732409999999999854e+02
