1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02
9.000000000000000000e+02,6.833333333333333712e+02,9.000000000000000000e+02
4.583333333333333144e+02,4.700000000000000000e+02,4.583333333333333144e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
5.250000000000000000e+02,3.500000000000000000e+02,5.250000000000000000e+02
8.000000000000000000e+02,8.000000000000000000e+02,8.000000000000000000e+02
7.000000000000000000e+02,4.666666666666666856e+02,7.000000000000000000e+02
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
5.833333333333333712e+02,5.833333333333333712e+02,5.833333333333333712e+02
8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02
5.833333333333333712e+02,5.833333333333333712e+02,5.833333333333333712e+02
1.000000000000000000e+03,7.125000000000000000e+02,1.000000000000000000e+03
8.500000000000000000e+02,6.166666666666666288e+02,8.500000000000000000e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
7.000000000000000000e+02,8.000000000000000000e+02,7.000000000000000000e+02
5.833333333333333712e+02,5.833333333333333712e+02,8.000000000000000000e+02
6.833333333333333712e+02,5.833333333333333712e+02,6.833333333333333712e+02
8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02
7.166666666666666288e+02,7.125000000000000000e+02,7.125000000000000000e+02
6.833333333333333712e+02,5.833333333333333712e+02,6.833333333333333712e+02
6.166666666666666288e+02,8.500000000000000000e+02,6.166666666666666288e+02
4.333333333333333144e+02,8.000000000000000000e+02,4.333333333333333144e+02
8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02
7.000000000000000000e+02,6.125000000000000000e+02,7.000000000000000000e+02
8.500000000000000000e+02,5.250000000000000000e+02,8.500000000000000000e+02
6.833333333333333712e+02,4.375000000000000000e+02,6.833333333333333712e+02
5.833333333333333712e+02,5.833333333333333712e+02,5.833333333333333712e+02
9.000000000000000000e+02,8.100000000000000000e+02,9.000000000000000000e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
9.000000000000000000e+02,9.000000000000000000e+02,9.000000000000000000e+02
5.833333333333333712e+02,8.000000000000000000e+02,5.833333333333333712e+02
7.125000000000000000e+02,7.125000000000000000e+02,7.125000000000000000e+02
9.000000000000000000e+02,1.000000000000000000e+03,9.000000000000000000e+02
7.625000000000000000e+02,8.500000000000000000e+02,7.625000000000000000e+02
6.750000000000000000e+02,6.750000000000000000e+02,6.750000000000000000e+02
8.500000000000000000e+02,8.000000000000000000e+02,8.500000000000000000e+02
5.833333333333333712e+02,5.833333333333333712e+02,6.583333333333333712e+02
6.166666666666666288e+02,6.500000000000000000e+02,6.166666666666666288e+02
4.000000000000000000e+02,4.000000000000000000e+02,4.000000000000000000e+02
9.000000000000000000e+02,9.000000000000000000e+02,9.000000000000000000e+02
4.000000000000000000e+02,4.000000000000000000e+02,6.750000000000000000e+02
8.000000000000000000e+02,8.000000000000000000e+02,8.000000000000000000e+02
5.250000000000000000e+02,6.833333333333333712e+02,5.250000000000000000e+02
5.250000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02
5.250000000000000000e+02,8.500000000000000000e+02,5.250000000000000000e+02
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
9.000000000000000000e+02,6.833333333333333712e+02,9.000000000000000000e+02
6.833333333333333712e+02,6.833333333333333712e+02,6.833333333333333712e+02
7.000000000000000000e+02,3.333333333333333144e+02,7.000000000000000000e+02
5.833333333333333712e+02,5.833333333333333712e+02,5.833333333333333712e+02
8.500000000000000000e+02,6.166666666666666288e+02,8.500000000000000000e+02
8.500000000000000000e+02,6.166666666666666288e+02,8.500000000000000000e+02
8.500000000000000000e+02,5.250000000000000000e+02,6.833333333333333712e+02
6.833333333333333712e+02,7.625000000000000000e+02,6.833333333333333712e+02
9.000000000000000000e+02,9.250000000000000000e+02,9.000000000000000000e+02
1.000000000000000000e+03,6.600000000000000000e+02,1.000000000000000000e+03
8.500000000000000000e+02,6.875000000000000000e+02,8.500000000000000000e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
7.000000000000000000e+02,5.250000000000000000e+02,7.000000000000000000e+02
8.000000000000000000e+02,6.875000000000000000e+02,8.000000000000000000e+02
9.000000000000000000e+02,7.000000000000000000e+02,9.000000000000000000e+02
8.500000000000000000e+02,8.000000000000000000e+02,8.500000000000000000e+02
8.000000000000000000e+02,8.000000000000000000e+02,8.000000000000000000e+02
8.000000000000000000e+02,6.375000000000000000e+02,8.000000000000000000e+02
6.750000000000000000e+02,6.833333333333333712e+02,6.750000000000000000e+02
5.833333333333333712e+02,7.000000000000000000e+02,5.833333333333333712e+02
6.000000000000000000e+02,8.000000000000000000e+02,6.000000000000000000e+02
6.833333333333333712e+02,6.000000000000000000e+02,6.833333333333333712e+02
6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
6.833333333333333712e+02,6.000000000000000000e+02,6.833333333333333712e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
5.250000000000000000e+02,4.000000000000000000e+02,5.250000000000000000e+02
8.000000000000000000e+02,7.750000000000000000e+02,8.000000000000000000e+02
8.000000000000000000e+02,8.500000000000000000e+02,8.000000000000000000e+02
5.166666666666666288e+02,5.166666666666666288e+02,5.166666666666666288e+02
8.000000000000000000e+02,5.833333333333333712e+02,8.000000000000000000e+02
8.000000000000000000e+02,5.500000000000000000e+02,8.000000000000000000e+02
9.000000000000000000e+02,9.000000000000000000e+02,9.000000000000000000e+02
8.500000000000000000e+02,8.000000000000000000e+02,8.500000000000000000e+02
8.000000000000000000e+02,8.000000000000000000e+02,8.000000000000000000e+02
9.000000000000000000e+02,6.250000000000000000e+02,9.000000000000000000e+02
6.166666666666666288e+02,6.166666666666666288e+02,6.166666666666666288e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
7.833333333333333712e+02,7.833333333333333712e+02,7.833333333333333712e+02
8.500000000000000000e+02,5.833333333333333712e+02,8.500000000000000000e+02
7.000000000000000000e+02,7.750000000000000000e+02,7.000000000000000000e+02
9.000000000000000000e+02,9.000000000000000000e+02,9.000000000000000000e+02
1.000000000000000000e+03,9.000000000000000000e+02,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
8.000000000000000000e+02,8.000000000000000000e+02,8.000000000000000000e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
5.833333333333333712e+02,6.000000000000000000e+02,5.833333333333333712e+02
1.000000000000000000e+03,7.166666666666666288e+02,1.000000000000000000e+03
9.000000000000000000e+02,7.125000000000000000e+02,7.125000000000000000e+02
6.125000000000000000e+02,5.833333333333333712e+02,7.750000000000000000e+02
7.125000000000000000e+02,9.000000000000000000e+02,7.125000000000000000e+02
8.000000000000000000e+02,8.000000000000000000e+02,8.000000000000000000e+02
4.666666666666666856e+02,4.000000000000000000e+02,4.666666666666666856e+02
