0.000000000000000000e+00,1.000000000000000056e-01
1.000000000000000000e+01,2.000000000000000000e+00
1.500000000000000000e+01,2.000000000000000000e+00
1.600000000000000000e+01,2.000000000000000000e+00
1.700000000000000000e+01,2.000000000000000000e+00
1.800000000000000000e+01,2.000000000000000000e+00
1.900000000000000000e+01,2.000000000000000000e+00
2.000000000000000000e+01,2.000000000000000000e+00
2.100000000000000000e+01,2.000000000000000000e+00
2.200000000000000000e+01,2.000000000000000000e+00
2.300000000000000000e+01,2.000000000000000000e+00
2.400000000000000000e+01,2.000000000000000000e+00
2.500000000000000000e+01,2.000000000000000000e+00
2.600000000000000000e+01,2.000000000000000000e+00
2.700000000000000000e+01,2.000000000000000000e+00
2.800000000000000000e+01,2.000000000000000000e+00
2.900000000000000000e+01,2.000000000000000000e+00
3.000000000000000000e+01,2.000000000000000000e+00
3.100000000000000000e+01,2.000000000000000000e+00
3.200000000000000000e+01,2.000000000000000000e+00
3.300000000000000000e+01,2.000000000000000000e+00
3.400000000000000000e+01,2.000000000000000000e+00
3.500000000000000000e+01,2.000000000000000000e+00
3.600000000000000000e+01,2.000000000000000000e+00
3.700000000000000000e+01,2.000000000000000000e+00
3.800000000000000000e+01,2.000000000000000000e+00
3.900000000000000000e+01,2.000000000000000000e+00
4.000000000000000000e+01,2.000000000000000000e+00
4.100000000000000000e+01,2.000000000000000000e+00
4.200000000000000000e+01,2.000000000000000000e+00
4.300000000000000000e+01,2.000000000000000000e+00
4.400000000000000000e+01,2.000000000000000000e+00
4.500000000000000000e+01,2.000000000000000000e+00
4.600000000000000000e+01,2.000000000000000000e+00
4.700000000000000000e+01,2.000000000000000000e+00
4.800000000000000000e+01,2.000000000000000000e+00
4.900000000000000000e+01,2.000000000000000000e+00
5.000000000000000000e+01,2.000000000000000000e+00
5.100000000000000000e+01,2.000000000000000000e+00
5.200000000000000000e+01,2.000000000000000000e+00
5.300000000000000000e+01,2.000000000000000000e+00
5.400000000000000000e+01,2.000000000000000000e+00
5.500000000000000000e+01,2.000000000000000000e+00
5.600000000000000000e+01,2.000000000000000000e+00
5.700000000000000000e+01,2.000000000000000000e+00
5.800000000000000000e+01,2.000000000000000000e+00
5.900000000000000000e+01,2.000000000000000000e+00
6.000000000000000000e+01,2.000000000000000000e+00
6.100000000000000000e+01,2.000000000000000000e+00
6.200000000000000000e+01,2.000000000000000000e+00
6.300000000000000000e+01,2.000000000000000000e+00
6.400000000000000000e+01,2.000000000000000000e+00
6.500000000000000000e+01,2.000000000000000000e+00
6.600000000000000000e+01,2.000000000000000000e+00
6.700000000000000000e+01,1.975999999999999979e+00
6.800000000000000000e+01,1.919999999999999929e+00
6.900000000000000000e+01,1.864000000000000101e+00
7.000000000000000000e+01,1.808000000000000052e+00
7.100000000000000000e+01,1.750000000000000000e+00
7.200000000000000000e+01,1.693999999999999950e+00
7.300000000000000000e+01,1.643999999999999906e+00
7.400000000000000000e+01,1.588000000000000078e+00
7.500000000000000000e+01,1.526000000000000023e+00
7.600000000000000000e+01,1.467999999999999972e+00
7.700000000000000000e+01,1.409999999999999920e+00
7.800000000000000000e+01,1.354000000000000092e+00
7.900000000000000000e+01,1.302000000000000046e+00
8.000000000000000000e+01,1.241999999999999993e+00
8.100000000000000000e+01,1.177999999999999936e+00
8.200000000000000000e+01,1.116000000000000103e+00
8.300000000000000000e+01,1.052000000000000046e+00
8.400000000000000000e+01,9.899999999999999911e-01
8.500000000000000000e+01,9.320000000000000506e-01
8.600000000000000000e+01,8.679999999999999938e-01
8.700000000000000000e+01,8.020000000000000462e-01
8.800000000000000000e+01,7.319999999999999840e-01
8.900000000000000000e+01,6.660000000000000364e-01
9.000000000000000000e+01,6.039999999999999813e-01
9.100000000000000000e+01,5.460000000000000409e-01
9.200000000000000000e+01,4.879999999999999893e-01
9.300000000000000000e+01,4.259999999999999898e-01
9.400000000000000000e+01,3.559999999999999831e-01
9.500000000000000000e+01,2.959999999999999853e-01
9.600000000000000000e+01,2.500000000000000000e-01
9.700000000000000000e+01,2.000000000000000111e-01
9.800000000000000000e+01,1.700000000000000122e-01
9.900000000000000000e+01,1.499999999999999944e-01
1.000000000000000000e+02,1.000000000000000056e-01
